question,answer,source,security classification
,"9
]
 
(6/18)
972
 
 
Dep PC
:
 
Zhao Fangdong 
[

]
 
(12/20)
973
 
Chief of Staff
:
 
Dong Dong 
[

]
 
(9/18)
974
 
 
 
PWDD
: 
Zou Zhengjun 
[
_¸4> ı
]
 
(4/18)
975
 
Support Div 
Director
: 
Wang Liang 
[

]
 
(8/18)
976
 
Former Leadership: 
Li Yongzhou 
[
6M;7#g
]
, Commander (2018)
977
; Zhang Youwu 
[

]
, 
Commander (2016)
978
; Cheng Xiaofei 
[

]
, PC (2018)
979
; Ding Yangsheng 
[

]
, PC 
(2016)
980
 
 
Composition (presumed)
 

 
Security and Chemical Defense Battalion 
[
Ze""je1
]
964
 

 
Security Company 
[
Ze""j^Ý
]
981
 

 
1
st
 
Chemical Defense Company 
[

˝ÿ
^Ý
]
982
 

 
2
nd
 
Chemical Defense Company 
[

]
 
o
 
Commander: Li Congyuan 
[
6MOi B
]
 
(5/20)
970
 

 
Meteorology Station (Battalion Leader Grade) 
[
[`""ï
]
 

 
Surveying Team (Battalion Leader Grade) 
[
<J&/e˚
]
961
 

 
1
st
 
Squadron 
[
˝ÿ˛,e˚
]
 

 
2
nd
 
Squadron 
[
˛‰˛,e˚
]
 

 
Engineering Company 
[
,ä t^Ý
]
965
 

 
Precision Guidance Support Team 
[
K½*û˚Üełe˚
]
966
 
 
 
li
Alternative possible spelling of name: Shen Jiguo",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
115
 
 
Base 63 Comprehensive Support Regiment 
[
63

]
 
The Base 63 Comprehensive Support Regiment is a recently established unit
983
 
(likely 
established 
in 2017 as with other such 
regiments)
 
formed 
by combining the
 
former 
base 
repair factory and 
other support units",2022-10-24 PLARF Organization.pdf,
,"983
 
However unlike most other bases, Base 63 still has its 
T
echnical 
Service 
Regiment, and it is thus unclear whether this regiment took on the responsibilities of the Service 
Regiment as with other bases",2022-10-24 PLARF Organization.pdf,
,"lii
 
If so, it is responsible for weapon
s
 
and equipment storage, 
management, and transportation, in addition to equipment repair and maintenance",2022-10-24 PLARF Organization.pdf,
,"MUCD
: 96834
 
 
 
 
 
Former MUCD
: 
96324
 
Grade: 
Regiment Leader
 
 
 
 
Parent Unit
: Base 63
 
Location
: 
Hecheng District, Huaihua, Hunan 
[
=U
]
984
 
(possibly co
-
located 
with Base HQ)
 
Geo
: 
Unconfirmed, possibly 
27",2022-10-24 PLARF Organization.pdf,
,"575885, 110",2022-10-24 PLARF Organization.pdf,
,"024839
 
Secondary Garrison
: 
Dong

an County, Yongzhou, Hunan 
[

]
985
 
 
Leadership
 
Commander
: 
Cheng Xueping 
[

]
 
(6/20)
986
 
PC
: 
Yin He 
[
:¶\j
]
 
(8/20)
987
 
Dep Commanders
:
 
Unknown
 
 
 
Dep PC
:
 
Shi Jincai 
[
Fò^Ú1L
]
 
(9/19)
988
 
Chief of Staff
:
 
Unknown
 
 
 
 
PWDD
: 
Unknown
 
Support Div Director
: 
Unknown
 
 
Other Senior Leadership: 
Ye Xiaoyang 
[
""õ*\e2
]
, Dep COS (10/18)
989
 
Former Leadership: 
Ni Rang 
[
˜)Z¨
]
, 
Commander (2018)
990
; Wan Jun 
[

]
, PC (2018)
991
; Li 
Mingyue 
[

]
, Repair Factory PC (2017)
992
; Cheng Xueping 
[

]
, Dep Commander 
(2018)
993
 
 
Composition (presumed)
 

 
Vehicle Battalion 
[
;|^eS$
]
994
 
 
 
lii
 
There is mixed evidence in this regard",2022-10-24 PLARF Organization.pdf,
,"On the one hand, the Service Regiment has retained its rail transport capabilities, s
uggesting it is still 
responsible for transport of base equipment",2022-10-24 PLARF Organization.pdf,
,"On the other, the Service Regiment today seems to be exclusivel
y concerned with management of 
missile propellants, and the author can find no evidence of it transporting other equipment post
-
2017",2022-10-24 PLARF Organization.pdf,
,This remains an open question,2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
116
 

 
Repair and Measurements Station (Battalion Leader Grade) 
[
Mó˚íZ€`ÎIØ
]
995
 

 
Munitions 
Depot
 
[
 ı7¯˛Ò-™
]
 

 
Fuel Storage 
Depot
 
[
;¸4Ÿ˛Ò-™
]
 

 
Comprehensive
 
Depot 
[

]
996
 
 

 
Service Company 
[
!ã!€^Ý
]
 

 
Vehicle Repair Subunit 
[

]
 
 
Background
 

 
Zhou Fenglin 
[
#g˛/6Œ
]
, a PLARF model NCO, 
belongs to this unit",2022-10-24 PLARF Organization.pdf,
,"997
 

 
This unit offers training to base personnel in medical rescue, equipment repair, and 
vehicle driving",2022-10-24 PLARF Organization.pdf,
,"998
 
 
Base 63 Service Regiment 
[
63
&ù&/!ã!€%á
]
 
The Base 63 Service Regiment was established in 1999 
by upgrading a 
distribution station 
[
^k^Ï
IØ
]
 
to a regiment",2022-10-24 PLARF Organization.pdf,
,"999
 
It is notable for being one of only two base Service Regiments to 
still exist 
following
 
the 2017 round of reforms, 
albeit with 
a 
possibly narrow
er mission",2022-10-24 PLARF Organization.pdf,
,"Today, the 

1000
 
transport,
1001
 
and loading of missile propellants, 
including nitrogen, prior to missile launch",2022-10-24 PLARF Organization.pdf,
,"Base 63 is the only base with such a regiment, likely 
due to its two silo
-
based
, liqui
d propellent
 
ICBM brigades in Huaihua",2022-10-24 PLARF Organization.pdf,
,"It is unclear if this regiment 
has retained 
its previous mission of storage and transport of missiles and other base equipment, or 
if
, as with other bases,
 
this mission has been transferred to the Comprehensive Support Regiment",2022-10-24 PLARF Organization.pdf,
,"One source states that it retains its rail transport capability, suggesting it
 
may
 
still transport other 
base equipment",2022-10-24 PLARF Organization.pdf,
,"1002
 
MUCD
: 96835
 
 
 
 
 
Former MUCD
: 96322
 
Grade: 
Regiment Leader
 
 
 
 
Parent Unit
: Base 63
 
Location
: Genshankou, Jingzhou County, Hunan 
[

]
1003
 
1004
 
Geo
: Unconfirmed, possibly 26",2022-10-24 PLARF Organization.pdf,
,"646131, 109",2022-10-24 PLARF Organization.pdf,
,"690937
 
 
Leadership
 
Commander
: Wang Zhibin 
[
B−",2022-10-24 PLARF Organization.pdf,
,Ö,2022-10-24 PLARF Organization.pdf,
,"k
]
 
(9/18)
1005
 
PC
: Unknown
 
Dep Commanders
: Unknown
 
 
 
Dep PC
:
 
Unknown
 
Chief of 
Staff
: Wang Liming 
[

]
 
(8/18)
1006
 
PWDD
: 
Feng Shengyong 
[
 ®&""!Æ
]
 
(5/18)
1007",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
117
 
Support Div Director
: Tu Yuanpeng 
[

]
 
(8/18)
1008
 
Former Leadership: 
Wang Jinjian 
[
B−`Ð!P
]
, Commander (2017)
1009
; Jiang Cuizheng 
[
(ÛNß:b
]
, 
PC (2019)
1010
; Wang Liangfeng 
[

]
, Dep 
Commander (2017)
1011
 
 
Known 
Composition
 

 
1
st
 
Fueling Battalion 
[
^k;ç˝ÿS$
]
1012
 
o
 
Commander: Wang Lishuai 
[

]
 
(12/18)
1001
 

 
2
nd
 
Fueling Battalion? 
[
^k;ç˛‰S$
]
 
o
 

First

possible 
existence of a second
 

 
Rail Transport Company 
[
cÀ\î^Ï^™^Ý
]
1013
 
 
Background
 

 
The regiment's primary mission is to fuel 
[
˛Ê\'^k;ç
]
 
the base's missiles",2022-10-24 PLARF Organization.pdf,
,"This mission 
includes transport and armed escort of propellants via both road and rail
1013
 
to missiles 
sites,
1014
 
and regular quality control testing of propellants",2022-10-24 PLARF Organization.pdf,
,"1000
 
It is often described as 
providing the ""lifeblood"" 
[
W?<±
]
 
for Base 63 launch units",2022-10-24 PLARF Organization.pdf,
,"1000
 
This is considered a 
particularly dangerous job",2022-10-24 PLARF Organization.pdf,
,"Nitrogen is stored under high pressure, making it 
dangerous during the manufacture, storage, and transport stages",2022-10-24 PLARF Organization.pdf,
,"1015
 
Further, 
p
ropellant testing is dangerous work due to the proximity of noxious, explosive, and/or 
corrosive substances, and 
lurid 
stories about workplace injuries appear frequently in 
PLA media as part of the unit's lore",2022-10-24 PLARF Organization.pdf,
,"1000
 

 
Wang Yanchuan 
[
B−Xÿ˚˜
]
, a model NCO in this unit, has supported 14 live missile 
launches 
[

]
 
in his 24 years of service",2022-10-24 PLARF Organization.pdf,
,"1016
 
 
Base 63 Equipment Inspection Regiment 
[
63
&ù&/WÄ7¿%á
]
 
The Base 63 Equipment Inspection Regiment, established around 2006,
1017
 
is responsible for 
storage, management, and transport of the 
B

 
MUCD
: 96033
 
 
 
 
 
Former MUCD
: 96323 (905 
Regiment
652
)
 
Grade: 
Regiment Leader
 
 
 
 
Parent Unit
: Base 63
 
Location
: Tianxing East Road, across from Tian
xing
 
Square, Hecheng District, Huaihua, Hunan 
[

]
1018
 
1019
 
Geo
: 
Unconfirmed, possibly
 
27",2022-10-24 PLARF Organization.pdf,
,"537574, 109",2022-10-24 PLARF Organization.pdf,
,986285,2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
118
 
 
Leadership
 
Commander
: 
Gui Zhijie 
[
7A",2022-10-24 PLARF Organization.pdf,
,"Ö6o
]
 
(1/18)
1017
 
 
PC
: 
Yang Junyu 
[
6gi”*ƒ
]
 
(5/19)
1020
 
Dep Commanders
:
 
Unknown
 
 
 
Dep PC
:
 
Li Fanghua 
[
6M4¸""M
]
 
(11/16)
1021
 
Chief of Staff
:
 
Unknown
 
 
 
 
PWDD
: 
Unknown
 
Support Div Director
: 
Unknown
 
Other Senior 
Leadership:
 
Hu Zhongze 
[
=U˛,;ü
]
, Dep COS (12/19)
1022
 
Former Leadership: 
Deng Zhiliang 
[
_™",2022-10-24 PLARF Organization.pdf,
,"ÖQn
]
, PC (2017)
1023
; Zhu Jingli 
[
604kH;
]
, PC 
(201
5
)
1024
 
 
Composition (presumed)
 

 
1
st
 
Equipment Inspection Station 
[
WÄ7¿˝ÿIØ
]
 

 
2
nd
 
Equipment Inspection Station 
[
WÄ7¿˛‰IØ
]
 

 
3
rd
 
Equipment Inspection Station 
[

]
 

 
1
st
 
Technical Service Battalion 
[
6",2022-10-24 PLARF Organization.pdf,
,"!ã!€˝ÿS$
]
 

 
2
nd
 
Technical Service Battalion 
[
6",2022-10-24 PLARF Organization.pdf,
,"!ã!€˛‰S$
]
1025
 
o
 
This is the only Equipment Inspection Regiment 
confirmed to have a second 
Technical 
Service Battalion",2022-10-24 PLARF Organization.pdf,
,"Comprehensive Support Battalion 
[

]
 
 

 
Transport Company 
[
^k^Ï^Ý
]
 
 

 
Security and Communications Company 
[
Ze""j_ˇ˚à^Ý
]
 
 

 
Fueling Company 
[
^k;ç^Ý
]
1026
 
o
 
This fueling company suggests that this regiment may share the liquid 
propellent fueling 
mission with the Base Service Regiment",2022-10-24 PLARF Organization.pdf,
,"However the 
source is from 2016, and it is thus possible this company has since been 
transferred to the Service Regiment",2022-10-24 PLARF Organization.pdf,
,"Unit 96603 Hospital 
[
96603
_çe˚"":ea
]
 
The Unit 96603 Hospital is the official hospital 
attached to Base 63",2022-10-24 PLARF Organization.pdf,
,"MUCD
: N/A
 
 
 
 
 
Former TUD
: 535 Hospital 
[
535
"":ea
]
 
Grade: 
Division Deputy Leader
1027
 
 
Parent Unit
: Base 63",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
119
 
Location
: 535 Yingfeng East Rd",2022-10-24 PLARF Organization.pdf,
,", Huaihua, Hunan 
[

535
""ö
]
1028
 
Geo
: 27",2022-10-24 PLARF Organization.pdf,
,"577168, 110",2022-10-24 PLARF Organization.pdf,
,"012803
 
Leadership
 
Director
: Zhu Daosheng 
[
60_RD˚
]
 
(9/19)
1029
 
 
PC
: Hu Haoran 
[
Oà<h@5
]
 
(9/19)
1029
 
PWDD
: 
Huang Ying 
[
mÃ-ﬁ
]
 
(8/19)
1030",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
120
 
Base 64
 
[
64
&ù&/
]
 
 
Base 64, headquartered in the western Chinese city of Lanzhou, is an operations base covering 
northwest
 
and northern central China",2022-10-24 PLARF Organization.pdf,
,"It commands at least four road
-
mobile nuclear ICBM 
brigades, one dual
 
nuclear
-
conventional
 
IRBM brigade, and two more brigad
es of unknown 
missile type",2022-10-24 PLARF Organization.pdf,
,"Since 2017 it has
 
nearly 
doubled in size,
 
expand
ing
 
from 
four
 
to 
seven
 
missile 
brigades",2022-10-24 PLARF Organization.pdf,
,"MUCD
:
 
96604
 
 
 
 
 
Former MUCD/TUD
: 
96351 (Base 56)
 
Grade: 
Corps Leader
1031
 
Location
: 
156 Jinke Rd",2022-10-24 PLARF Organization.pdf,
,", Eastern S&T New City, Dingyuan Town, Yuzhong County, Lanzhou, 
Gansu 
[

156
""ö
]
1032
 
1033
 
Geo
: 
35",2022-10-24 PLARF Organization.pdf,
,"938567, 104",2022-10-24 PLARF Organization.pdf,
,"015405
1034
 
Secondary Garrison
: 
 

 
Golmud, Qinghai 
[

]
1035
 

 
Delhi
 
(
Delingha
)
, Haixi, Qinghai 
[

<vX~",2022-10-24 PLARF Organization.pdf,
,"¶˛ã#Ç
]
1036
 
o
 
Base 64 
Delhi
 
(
Delingha
)
 
Command Department 
[

]
 
o
 
May be 
co
-
located with other PLARF assets in the area",2022-10-24 PLARF Organization.pdf,
,"B
ian
dan
gou Township, Litong District, Wuzhong
, Ningxia
 
[
""9

_ˇ""91@1Ä;ždF
]
1037
 
o
 
Base 64 Logistics Department Agricultural Product Base 
[
&ù&/
]
, 
presumably for growing food for the base",2022-10-24 PLARF Organization.pdf,
,"Base 64
Lanzhou
641 BDE
Hancheng
DF
-
31?
642 BDE
Xining
DF
-
31AG?
643 BDE
Tianshui
DF
-
31AG
644 BDE
Hanzhong
DF
-
41
645 BDE
Yinchuan
U/I
646 BDE
Korla
DF
-
26
647 BDE
Xining
U/I
Training 
REG
Xining
Comms 
REG
Xining
Ops 
Support
REG
Lanzhou
Comp
Support
REG
Xining
Equip
Insp
BDE
Xining",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
121
 
 
 
Leadership
 
Commander
:
 
Sun Jinming 
[

]
 
(1/20)
1038
 
PC
: 
He Jun 
[
˚T˚É
 
or 
˚Ti”
]
 
(1/20)
1038
 
Dep Commanders
:
 
Liu Yuesheng 
[

]
 
(3/19)
1039
; Deng Lizhong 
[
_™IÊ˛,
]
 
(1/20)
1040
 
 
Dep PC
:
 
Pan Jihui 
[

] 
(1/20)
1038
 
Chief of Staff
:
 
You Shaoping 
[
D0MÌ-r
]
 
(1/20
)
1038
 
PWDD
: 
Xu Deli 
[",2022-10-24 PLARF Organization.pdf,
,‘,2022-10-24 PLARF Organization.pdf,
,"¶IÊ
]
 
(5/20)
1041
 
Support Dept Director
: 
Zhang Weimin 
[

]
 
(6/18)
1042
 
Other Senior Leadership:
 
Zhang Kebao 
[",2022-10-24 PLARF Organization.pdf,
,"˜""î*œ
]
, Dep COS (7/17)
1043
;
 
Ma Jiaxing 
[
ik*µ s
]
, 
Pol Work Dept Dep Director
106
; 
Ren Yongji 
[
˛ú
]
liii
 
1044
; Xiang Songbo 
[

]
, 
u
nknown 
senior position
1044
 
Former Leadership: 
Li Jun 
[
6M ı
]
, Commander (2017)
1045
; Wang Dingfang 
[
B−*Ž4=
]
, PC 
(2017)
1046
; Li Yang 
[
6Me2
]
, 
PWDD
 
(2018)
1047
; 
Zhou Jingjiong 
[
#g5u?®
]
, Pol Work Dept Dep 
Director (8/17)
1048
; 
Liu Yongmin 
[

]
, Support Dept Dep Director (2017)
1049
 
 
 
 
liii
Ren Yongji was a base Deputy COS, transferred to PLAN South Sea Fleet, and is now apparentl
y back with this base",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
122
 
 
Known 
Composition
 

 
641
 
Brigade 
[
641
4Ä
]
 

 
642 Brigade 
[
642
4Ä
]
 

 
643 Brigade 
[
643
4Ä
]
 

 
644 Brigade 
[
644
4Ä
]
 

 
645 Brigade 
[
645
4Ä
]
 

 
646 Brigade 
[
646
4Ä
]
 

 
647 Brigade 
[
647
4Ä
]
 

 
Training Regiment
 
[
Z¬MÂ%á
]
 

 
Communications Regiment
 
[
_ˇ˚à%á
]
 

 
Operations Support Regiment
 
[

]
 

 
Comprehensive Support Regiment 
[

]
 

 
Equipment Inspection Brigade
 
[
WÄ7¿4Ä
]
 
o
 
Notably, this base possesses a brigade
-
sized unit for this purpose, whereas most 
bases 
only 
have a regiment",2022-10-24 PLARF Organization.pdf,
,"Unit 96
604 Hospital
 
[
96604
_çe˚"":ea
]
 

 
Sharp 
Knife
 
Special Operations 
Team 
[
e˚
]
1050
 
o
 
This base is known to possess a special operations team
, possibly
 
dedicated to 
counter
-
SOF
 
and missile/infrastructure defense 
(personnel are referred to as 

[
*û",2022-10-24 PLARF Organization.pdf,
,"8""j'ê
]",2022-10-24 PLARF Organization.pdf,
,"It is unclear whether this capability is something 
all bases possess or if it is specific to this base",2022-10-24 PLARF Organization.pdf,
,"641 Brigade 
[
641
4Ä
]
 
The 641 Brigade dates back to at least 1968, when it was 
established as a regiment",2022-10-24 PLARF Organization.pdf,
,"1051
 
Formerly subordinate to Base 51 (now Base 65), it was 
apparently
 
transferred to Base 64 as 
part of the 2017 reforms",2022-10-24 PLARF Organization.pdf,
,"It is located in the central Chinese city of Hancheng and 
possibly 
equipped with the DF
-
31 road
-
mobile ICBM",2022-10-24 PLARF Organization.pdf,
,"M
UCD
: 96741
 
 
 
Former MUCD/TUD
: 96111 (806
th
 
Launch Brigade
417
)
 
Grade: 
Division Deputy Leader
1052
 
Parent Unit
: Base 64
 
Location
: 
Xincheng Subdistrict, Hancheng, Weinan, Shaanxi 
[
WV_R
]
1053
 
Geo
: 35",2022-10-24 PLARF Organization.pdf,
,"474451, 110",2022-10-24 PLARF Organization.pdf,
,"446555
1053
 
1054",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
123
 
Secondary Garrison
s
: 
 

 
Huanglong County, Yan'an, Shaanxi 
[
*‹mÃnŸ""¾
]
1055
 

 
Linyi County, Yuncheng, Shanxi 
[

]
1056
 
 
Capabilities
 
Missile:
 
possibly 
DF
-
31 ICBM
 
(see below) 
 
 
Missile Type
: 
Nuclear, Road
-
mobile
 
 
Leadership
 
Commander
: 
Duan Juxing 
[
:´OY s
]
 
(5/20)
1052
 
PC
: 
Wei Liqiang 
[
""jH;",2022-10-24 PLARF Organization.pdf,
,"9
]
 
(7/18)
1057
 
Dep Commanders
:
 
Li Maoxue 
[

]
 
(1/20)
1058
; Dong Longju 
[
SbnŸOY
]
 
(7/19)
1053
 
Dep PC
:
 
Dong Mingri 
[

]
 
(1/17)
1059
 
Chief of Staff
:
 
Xu Dongxin 
[
Z·˛˙4¯
]
 
(7/19)
1053
 
PWDD
: 
Ma Chunyu 
[
ik5$eç
]
 
(9/17)
1060
 
Support Dept Director
: 
Unknown
 
Other Senior Leadership:
 
Guo Yongzhen 
[
_ì;7Pú
]
, Pol Work Dept Dep Director (7/19)
1053
 
Former Leadership: 
Xiao Junling 
[
OŁ˚É+¬
]
, COS (2015)
1061
; Zhu Liandeng 
[
60^ÝEz
]
, Pol Dept 
Director (2015)
1062
 
 
Composition (presumed)
 

 
1
st
 
Launch Battalion 
[

]
 

 
2
nd
 
Launch Battalion 
[
""Ð
]
 

 
3
rd
 
Launch Battalion 
[

]
 

 
4
th
 
Launch Battalion 
[

]
 

 
5
th
 
Launch Battalion 
[

]
 

 
6
th
 
Launch Battalion 
[

]
 

 
Communications Battalion 
[
_ˇ˚àS$
]
 

 
Operations Support Battalion 
[

]
 

 
Comprehensive Support Battalion 
[

]
 

 
Technical Battalion 
[
6",2022-10-24 PLARF Organization.pdf,
,"S$
]
 

 
Loading Compa
ny 
[
WÄ'j^Ý
]
1051
 
 

 
Missile Test Company 
[
*û",2022-10-24 PLARF Organization.pdf,
,"8<JZÔ^Ý
]
1063",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
124
 
o
 
The all
-
female nature of this company is often 
emphasized
 
in PLA media",2022-10-24 PLARF Organization.pdf,
,"Background
 

 
This unit is noted as having been involved in a significant number of 
test and 
experimental missile launches over the years",2022-10-24 PLARF Organization.pdf,
,"1064
 

 
As of 2015, this brigade was equipped with the DF
-
21A MRBM",2022-10-24 PLARF Organization.pdf,
,"1065
 
1066
 
By 2018 it 
had converted to an unidentified new missile type,
1067
 
and satellite imagery suggests a 
buildout of infrastructure associated
 
with the DF
-
31
,
liv
 
although 
there is no 
definitive 
proof as of this writing",2022-10-24 PLARF Organization.pdf,
,"642 Brigade
 
[
642
4Ä
]
 
The 642 Brigade, dating back to around 1969
1068
 
and located in the western Chinese city of 
Xining, 
is equipped with some variant of the DF
-
31 
road
-
mobile ICBM, possibly the latest AG 
variant",2022-10-24 PLARF Organization.pdf,
,"MUCD
:
 
96742
 
 
 
Former MUCD/TUD
: 
96361 (809
th
 
Launch Bde
417
)
 
Grade: 
Division Deputy Leader
 
Parent Unit
: Base 64
 
Location
: 
Qiaotou Town, Datong Hui and Tu Autonomous County, Xining, Qinghai 
[


]
1069
 
1070
 
Geo
: 
36",2022-10-24 PLARF Organization.pdf,
,"949294, 101",2022-10-24 PLARF Organization.pdf,
,"667324
1071
 
 
Capabilities
 
Missile:
 
DF
-
31 ICBM, possible upgrade to DF
-
31AG
1072
 
1073
 
 
Missile Type
: 
Nuclear, 
Road
-
mobile
 
 
Leadership
 
Commander
:
 
Li Jinlong [
6M^ÚnŸ
]
 
(3/21)
1074
 
 
PC
: 
X
ie Jianxun 
[
Xâ-ù!Ê
]
 
(1
0
/19)
1075
 
Dep Commanders
:
 
Unknown
 
 
 
Dep PC
:
 
Yao Fei 
[
(ÙRñ
]
 
(10/19)
1075
 
Chief of Staff
:
 
Wang Haizheng [
B−<v˛‹
]
 
(3/21)
1074
 
PWDD
: 
Luo Kanghong 
[
NV-¶<)
]
 
(2/18)
1076
 
 
 
liv
Credit to private analyst Decker Eveleth for this analysis",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
125
 
Support Dept Director
: 
Unknown
 
Former Leadership: 
Chen Shoude [
eG*⁄",2022-10-24 PLARF Organization.pdf,
,"¶
]
, 
Commander
 
(
20
19)
1077
; 
Du Hai [
6[<v
]
, COS
 
(
20
17)
1072
; 
Wang Haizheng [
B−<v˛‹
]
, Support Dept Director
 
(
20
19)
1077
 
 
Composition 
(presumed)
 

 
1
st
 
Launch Battalion 
[

]
 

 
2
nd
 
Launch Battalion 
[
""Ð
]
 

 
3
rd
 
Launch Battalion 
[

]
 

 
4
th
 
Launch Battalion 
[

]
 

 
5
th
 
Launch Battalion 
[

]
 

 
6
th
 
Launch Battalion 
[

]
 

 
Communications Battalion 
[
_ˇ˚àS$
]
 

 
Operations Support Battalion 
[

]
 

 
Comprehen
sive Support Battalion 
[

]
 

 
Technical Battalion 
[
6",2022-10-24 PLARF Organization.pdf,
,"S$
]
 
 
Background
 

 
In 2017 this brigade began conversion to a new missile type,
1068
 
and photos from 
around August 2017 show brigade personnel with DF
-
31AG TELs,
1072
 
1073
 
indicating 
possible conversion",2022-10-24 PLARF Organization.pdf,
,"However analysis of base infrastructure does not yet provide 
supporting evidence for this",2022-10-24 PLARF Organization.pdf,
,"lv
 

 
This 
brigade is located in a high
-
elevation plateau environment",2022-10-24 PLARF Organization.pdf,
,"1078
 
 
643 Brigade 
[
643
4Ä
]
 
The 643 
Brigade is located in the 
western/
central Chinese city of Tianshui and equipped with the 
DF
-
31 road
-
mobile ICBM",2022-10-24 PLARF Organization.pdf,
,"Sources from 2017 suggest it has recently 
converted to a new variant, 
possibly the DF
-
31AG",2022-10-24 PLARF Organization.pdf,
,"MUCD
: 96743
 
 
 
Former MUCD/TUD
: 96363 (812
th
 
Launch Brigade
417
)
 
Grade: 
Division Deputy Leader
 
Par
ent Unit
: Base 64
 
 
 
lv
 

-
31 and DF
-

A Boy and His Blog
, 2 July 2020, 
https://www",2022-10-24 PLARF Organization.pdf,
,aboyandhis,2022-10-24 PLARF Organization.pdf,
,"blog/post/china
-
s
-
mobile
-
icbm
-
brigades
-
th
e
-
df
-
31
-
and
-
df
-
41",2022-10-24 PLARF Organization.pdf,
,"Chinese Aerospace Studies Institute
 
 
 
126
 
Location
: 
Shiziping Village, Maiji District, Tianshui, Gansu 741020 
[

*V&i6P
]
1079
 
1080
 
Geo
: 
34",2022-10-24 PLARF Organization.pdf,
